CampaignID,Market,Boid,Campaign,Product,MailDate
"1174","GL","196","GLJ220801HD-BE-PCD","PGCLDR","2022-07-26T00:00:00+07:00"
"1175","GL","197","GLJ210502-BE-SUS10","SGULS10","2021-05-07T00:00:00+07:00"
"1176","GL","197","GLJ220701-BE-GMS#","GGMLS#","2022-07-14T00:00:00+07:00"
"1177","GL","197","GLJ221101-BE-CARE","CGALRE","2022-10-18T00:00:00+07:00"
"1178","GL","197","GLJ221201HD-BE-NAN2#","NGALN2R#","2022-11-25T00:00:00+07:00"
"1179","GL","197","GLJ230502-BE-SUS18","SGULS18","2023-05-12T00:00:00+07:00"
"1180","GL","197","GLJ240501-BE-HB22#","HGBL22#","2024-04-25T00:00:00+07:00"
"1181","GL","197","GLJ211102-BE-SUS8","SGULS8","2021-11-15T00:00:00+07:00"
"1182","GL","197","GLJ220301-BE-AOF","AGOLF","2022-03-15T00:00:00+07:00"
"1183","GL","197","GLJ220802-BE-SUS15","SGULS15","2022-08-15T00:00:00+07:00"
"1184","GL","197","GLJ230402-BE-CRK","CGRLKC","2023-03-27T00:00:00+07:00"
"1185","GL","197","GLJ230802-BE-ALU","AGLLU","2023-07-26T00:00:00+07:00"
"1186","GL","197","GLJ240301-BE-7RIE#","7GRLIE#","2024-02-26T00:00:00+07:00"
"1187","GL","197","GLJ240401-BE-NU93C#","NGUL93C#","2024-03-25T00:00:00+07:00"
"1188","GL","197","GLJ210601-BE-THT","TGHLT","2021-05-27T00:00:00+07:00"
"1189","GL","197","GLJ211102-BE-AOF","AGOLF","2021-10-29T00:00:00+07:00"
"1190","GL","197","GLJ221001-BE-7GC","7GGLC","2022-09-26T00:00:00+07:00"
"1191","GL","197","GLJ230301-BE-TEI2#","TGELI2#","2023-03-13T00:00:00+07:00"
"1192","GL","197","GLJ210601-BE-GFOR","GGFLOR","2021-06-14T00:00:00+07:00"
"1193","GL","197","GLJ230202-BE-SUS17","SGULS17","2023-02-14T00:00:00+07:00"
"1194","GL","197","GLJ230702-BE-ISS","IGSLSC","2023-06-26T00:00:00+07:00"
"1195","GL","197","GLJ210901-BE-BKS","BGKLS","2021-09-01T00:00:00+07:00"
"1196","GL","197","GLJ220502D-BE-PLT","PGLLTR","2022-04-28T00:00:00+07:00"
"1197","GL","197","GLJ230102-BE-TOL2","TGOLL2C","2022-12-28T00:00:00+07:00"
"1198","GL","197","GLJ230102R-BE-TOL2","TGOLL2RC","2023-01-03T00:00:00+07:00"
"1199","GL","197","GLJ210801-BE-LVD2","LGVLD2","2021-08-13T00:00:00+07:00"
"1200","GL","197","GLJ220102-BE-MBA2","MGBLA2","2021-12-30T00:00:00+07:00"
"1201","GL","197","GLJ220301-BE-PEA","PGELA","2022-02-28T00:00:00+07:00"
"1202","GL","197","GLJ220601H-BE-SER2#","SGELR2#","2022-06-16T00:00:00+07:00"
"1203","GL","197","GLJ220901-BE-7PS#","7GPLS#","2022-09-12T00:00:00+07:00"
"1204","GL","197","GLJ220901R-BE-MOY2","MGOLY2R","2022-08-30T00:00:00+07:00"
"1205","GL","197","GLJ221201H-BYD","BGYLD","2022-11-25T00:00:00+07:00"
"1206","GL","197","GLJ230202R-BE-GIL","GGILLR","2023-01-30T00:00:00+07:00"
"1207","GL","197","GLJ230601-BE-LIB2#","LGILB2#","2023-06-12T00:00:00+07:00"
"1208","GL","197","GLJ230901-BE-5HE2#","5GHLE2#","2023-09-13T00:00:00+07:00"
"1209","GL","197","GLJ231102-BE-IRI","IGRLI","2023-10-26T00:00:00+07:00"
"1210","GL","197","GLJ220101-BE-3MC","3GMLC","2022-01-14T00:00:00+07:00"
"1211","GL","197","GLJ220602R-BE-ADN","AGDLNR","2022-06-01T00:00:00+07:00"
"1212","GL","197","GLJ221101-BE-PEP2","PGELP2","2022-10-26T00:00:00+07:00"
"1213","GL","197","GLJ221201-BE-LON","LGOLN","2022-12-09T00:00:00+07:00"
"1214","GL","197","GLJ211201-BE-ECL#","EGCLL#","2021-12-15T00:00:00+07:00"
"1215","GL","197","GLJ211201H-39L","3G9LL","2021-11-26T00:00:00+07:00"
"1216","GL","197","GLJ220202-BE-SUS13","SGULS13","2022-02-14T00:00:00+07:00"
"1217","GL","197","GLJ221002-BE-CPN","CGPLN","2022-10-13T00:00:00+07:00"
"1218","GL","197","GLJ230602-BE-NEV2","NGELV2","2023-05-26T00:00:00+07:00"
"1219","GL","197","GLJ230901-BE-AMA","AGMLA","2023-08-28T00:00:00+07:00"
"1220","GL","197","GLJ211001-BE-FOI","FGOLI","2021-10-15T00:00:00+07:00"
"1221","GL","197","GLJ220202-BE-LUD","LGULD","2022-01-28T00:00:00+07:00"
"1222","GL","197","GLJ221001R-BE-7GC","7GGLCR","2022-09-29T00:00:00+07:00"
"1223","GL","197","GLJ221102-BE-SUS16","SGULS16","2022-11-11T00:00:00+07:00"
"1224","GL","197","GLJ221201H-BE-NAN2#","NGALN2#","2022-11-25T00:00:00+07:00"
"1225","GL","197","GLJ230202-BE-GIL","GGILL","2023-01-27T00:00:00+07:00"
"1226","GL","197","GLJ230502-BE-BFO","BGFLO","2023-04-28T00:00:00+07:00"
"1227","GL","197","GLJ210901-BE-ECL#","EGCLL#","2021-09-15T00:00:00+07:00"
"1228","GL","197","GLJ211003-BE-GOM","GGOLM","2021-10-06T00:00:00+07:00"
"1229","GL","197","GLJ220301R-BE-PEA","PGELAR","2022-03-05T00:00:00+07:00"
"1230","GL","197","GLJ220602-BE-ADN","AGDLN","2022-05-30T00:00:00+07:00"
"1231","GL","197","GLJ220802H-BE-PCD","PGCLD","2022-07-26T00:00:00+07:00"
"1232","GL","197","GLJ220901-BE-MOY2","MGOLY2","2022-08-26T00:00:00+07:00"
"1233","GL","197","GLJ221101R-BE-PEP2","PGELP2R","2022-10-28T00:00:00+07:00"
"1234","GL","197","GLJ230302-BE-AOF2","AGOLF2","2023-02-27T00:00:00+07:00"
"1235","GL","197","GLJ210802-BE-SUS11","SGULS11","2021-07-30T00:00:00+07:00"
"1236","GL","197","GLJ211001-BE-FOI","SGRLE3","2021-11-02T11:10:29+07:00"
"1237","GL","197","GLJ211203-BE-SCF","SGCLF","2021-12-06T00:00:00+07:00"
"1238","GL","197","GLJ220402-BE-HCT","HGCLT","2022-03-31T00:00:00+07:00"
"1239","GL","197","GLJ220502-BE-PLT","PGLLT","2022-04-28T00:00:00+07:00"
"1240","GL","197","GLJ220502H-BE-SUS14","SGULS14","2022-05-12T00:00:00+07:00"
"1241","GL","197","GLJ220702-BE-PLF2","PGLLF2","2022-06-30T00:00:00+07:00"
"1242","GL","197","GLJ231201-REA-DBD2#","DGBLD2#","2023-11-24T00:00:00+07:00"
"1243","GL","197","GLJ210701-BE-FOI","FGOLI","2021-06-28T00:00:00+07:00"
"1244","GL","197","GLJ220401H-BE-PWD2#","PGWLD2#","2022-04-14T00:00:00+07:00"
"1245","GL","197","GLJ220702-BE-PLF2","CGPLN","2022-07-15T11:16:30+07:00"
"1246","GL","197","GLJ231002-BE-TV2C","TGVL2C","2023-09-28T00:00:00+07:00"
"1247","GL","203","GLJ220840B-OSL-IMT","OGALT4","2022-10-17T10:24:50+07:00"
"1248","GL","203","GLJ221201H-BYD","BGYLD","2022-11-25T00:00:00+07:00"
"1249","GL","203","GLJ230102-BE-TOL2","TGOLL2C","2022-12-28T00:00:00+07:00"
"1250","GL","203","GLJ220840B-OSL-IMT","CGOLA","2022-11-14T09:44:20+07:00"
"1251","GL","203","GLJ220840-OSL-IMT","SGULD","2022-09-26T15:50:41+07:00"
"1252","GL","203","GLJ220840-OSL-IMT","RGALB#","2022-09-26T15:50:41+07:00"
"1253","GL","203","GLJ220840B-OSL-IMT","HGBL2","2022-09-30T15:27:48+07:00"
"1254","GL","203","GLJ221201H-BE-NAN2#","NGALN2#","2022-11-25T00:00:00+07:00"
"1255","GL","203","GLJ230202R-BE-GIL","GGILLR","2023-01-30T00:00:00+07:00"
"1256","GL","203","GLJ230302R-BE-AOF2","AGOLF2R","2023-02-28T00:00:00+07:00"
"1257","GL","203","GLJ221102-BE-SUS16","SGULS16","2022-11-11T00:00:00+07:00"
"1258","GL","203","GLJ231001-BE-TV2C","TGVL2C","2023-09-28T00:00:00+07:00"
"1259","GL","203","GLJ220840-OSL-IMT","IGMLT","2022-08-26T00:00:00+07:00"
"1260","GL","203","GLJ220840B-OSL-IMT","MGMLA","2022-09-23T10:15:01+07:00"
"1261","GL","203","GLJ230301-BE-TEI2#","TGELI2#","2023-03-13T00:00:00+07:00"
"1262","GL","203","GLJ230202-BE-GIL","GGILL","2023-01-27T00:00:00+07:00"
"1263","GL","203","GLJ230202-BE-SUS17","SGULS17","2023-02-14T00:00:00+07:00"
"1264","GL","203","GLJ230901-BE-ISS","IGSLSC","2023-09-01T00:00:00+07:00"
"1265","GL","203","GLJ221101-BE-PEP2","PGELP2","2022-10-26T00:00:00+07:00"
"1266","GL","203","GLJ221201-BE-LON","LGOLN","2022-12-09T00:00:00+07:00"
"1267","GL","203","GLJ230302-BE-AOF2","AGOLF2","2023-02-27T00:00:00+07:00"
"1268","GL","211","GLJ210601-BE-THT","DGELT3","2021-06-11T10:44:00+07:00"
"1269","GL","211","GLJ210501-BE-ASD","SGWLM","2021-05-24T09:17:59+07:00"
"1270","GL","211","GLJ210501-BE-SUS10","SGULS10","2021-05-07T00:00:00+07:00"
"1271","GL","211","GLJ210801-BE-SUS11","SGULS11","2021-07-30T00:00:00+07:00"
"1272","GL","211","GLJ210601-BE-GFOR","PGELS","2021-06-24T11:26:14+07:00"
"1273","GL","211","GLJ210801-BE-LVD2","LGVLD2","2021-08-13T00:00:00+07:00"
"1274","GL","211","GLJ210601-BE-GFOR","GGFLOR","2021-06-14T00:00:00+07:00"
"1275","GL","211","GLJ210901-BE-ECL#","EGCLL#","2021-09-15T00:00:00+07:00"
"1276","GL","211","GLJ211001-BE-GOM","GGOLM","2021-09-23T00:00:00+07:00"
"1277","GL","211","GLJ210601-BE-THT","TGHLT","2021-05-27T00:00:00+07:00"
"1278","GL","211","GLJ210701-BE-FOI","FGOLI","2021-06-28T00:00:00+07:00"
"1279","GL","211","GLJ210901-BE-BKS","BGKLS","2021-09-01T00:00:00+07:00"
"1280","GL","215","GLJ220310-REA-PWD2#","PGWLD2#","2022-03-01T00:00:00+07:00"
"1281","GL","215","GLJ230501-BE-GIL","GGILL","2023-04-28T00:00:00+07:00"
"1282","GL","215","GLJ230901-BE-ISS","IGSLSC","2023-09-01T00:00:00+07:00"
"1283","GL","215","GLJ220502-BE-PLT","PGLLT","2022-04-28T00:00:00+07:00"
"1284","GL","215","GLJ230812-INT-SER2#","SGELR2#","2023-08-01T00:00:00+07:00"
"1285","GL","215","GLJ220802-BE-SUS15","SGULS15","2022-08-15T00:00:00+07:00"
"1286","GL","215","GLJ221003-BE-CPN","CGPLN","2022-10-13T00:00:00+07:00"
"1287","GL","215","GLJ220502H-BE-SUS14","SGULS14","2022-05-12T00:00:00+07:00"
"1288","GL","215","GLJ220701-BE-PLF2","PGLLF2","2022-06-27T00:00:00+07:00"
"1289","GL","215","GLJ221001-BE-7GC","7GGLC","2022-09-26T00:00:00+07:00"
"1290","GL","215","GLJ231102-BE-IRI","IGRLI","2023-10-26T00:00:00+07:00"
"1291","GL","215","GLJ240304-REA-DBD2#","DGBLD2#","2024-02-26T00:00:00+07:00"
"1292","GL","215","GLJ210610-REA-MRC3","MGRLC3","2021-06-14T00:00:00+07:00"
"1293","GL","215","GLJ210714-REA-13M","1G3LM","2021-07-05T00:00:00+07:00"
"1294","GL","215","GLJ210913-REA-MRC3#","MGRLC3#","2021-09-06T00:00:00+07:00"
"1295","GL","215","GLJ221101-BE-PEP2","PGELP2","2022-10-26T00:00:00+07:00"
"1296","GL","215","GLJ231002-BE-TV2C","TGVL2C","2023-09-28T00:00:00+07:00"
"1297","GL","215","GLJ220211-REA-ECL#","EGCLL#","2022-02-01T00:00:00+07:00"
"1298","GL","215","GLJ220601H-BE-SER2#","SGELR2#","2022-06-16T00:00:00+07:00"
"1299","GL","215","GLJ220802H-BE-PCD","PGCLD","2022-07-26T00:00:00+07:00"
"1300","GL","215","GLJ220901-BE-7PS#","7GPLS#","2022-09-12T00:00:00+07:00"
"1301","GL","215","GLJ230102-BE-TOL2","TGOLL2C","2022-12-28T00:00:00+07:00"
"1302","GL","215","GLJ230402-BE-CRK","CGRLKC","2023-03-27T00:00:00+07:00"
"1303","GL","215","GLJ220304-REA-39L","BGTLA3#","2022-03-10T16:00:07+07:00"
"1304","GL","215","GLJ220304-REA-39L","3G9LL","2022-02-26T00:00:00+07:00"
"1305","GL","215","GLJ220304-REA-39L","TGRLC","2022-03-10T13:04:56+07:00"
"1306","GL","215","GLJ221201-BE-LON","LGOLN","2022-12-09T00:00:00+07:00"
"1307","GL","215","GLJ230304-REA-BYD","BGYLD","2023-02-24T00:00:00+07:00"
"1308","GL","215","GLJ220304-REA-39L","YGKLG","2022-04-04T09:48:42+07:00"
"1309","GL","215","GLJ220701-BE-GMS#","GGMLS#","2022-07-14T00:00:00+07:00"
"1310","GL","215","GLJ221001R-BE-7GC","7GGLCR","2022-09-29T00:00:00+07:00"
"1311","GL","215","GLJ221201H-BE-NAN2#","NGALN2#","2022-11-25T00:00:00+07:00"
"1312","GL","215","GLJ220601-BE-ADN","AGDLN","2022-05-26T00:00:00+07:00"
"1313","GL","215","GLJ220901-BE-MOY2","MGOLY2","2022-08-26T00:00:00+07:00"
"1314","GL","215","GLJ230613-REA-CRK","CGRLK","2023-06-01T00:00:00+07:00"
"1315","GL","217","GLJ210401-BE-13M","CGHLA","2021-05-10T09:11:35+07:00"
"1316","GL","217","GLJ210401-BE-13M","GGMLSR","2021-05-10T09:11:05+07:00"
"1317","GL","217","GLJ211201-BE-ECL#","EGCLL#","2021-12-15T00:00:00+07:00"
"1318","GL","217","GLJ211201H-39L","3G9LL","2021-11-26T00:00:00+07:00"
"1319","GL","217","GLJ220803-BE-PCD","PGCLD","2022-07-26T00:00:00+07:00"
"1320","GL","217","GLJ210701-BE-FOI","FGOLI","2021-06-28T00:00:00+07:00"
"1321","GL","217","GLJ210801-BE-LVD2","LGVLD2","2021-08-13T00:00:00+07:00"
"1322","GL","217","GLJ220401H-BE-PWD2#","PGWLD2#","2022-04-14T00:00:00+07:00"
"1323","GL","217","GLJ220901-BE-MOY2","MGOLY2","2022-08-26T00:00:00+07:00"
"1324","GL","217","GLJ221001-BE-7GC","7GGLC","2022-09-26T00:00:00+07:00"
"1325","GL","217","GLJ210901-BE-ECL#","EGCLL#","2021-09-15T00:00:00+07:00"
"1326","GL","217","GLJ210501-BE-SUS10","SGULS10","2021-05-07T00:00:00+07:00"
"1327","GL","217","GLJ220101-BE-3MC","3GMLC","2022-01-14T00:00:00+07:00"
"1328","GL","217","GLJ220301-BE-PEA","PGELA","2022-02-28T00:00:00+07:00"
"1329","GL","217","GLJ220501H-BE-SUS14","SGULS14","2022-05-12T00:00:00+07:00"
"1330","GL","217","GLJ221201-BE-LON","LGOLN","2022-12-09T00:00:00+07:00"
"1331","GL","217","GLJ230913-REA-ISS","IGSLSC","2023-09-01T00:00:00+07:00"
"1332","GL","217","GLJ210601-BE-THT","TGHLT","2021-05-27T00:00:00+07:00"
"1333","GL","217","GLJ210801-BE-SUS11","SGULS11","2021-07-30T00:00:00+07:00"
"1334","GL","217","GLJ211201-BE-SCF","SGCLF","2021-11-25T00:00:00+07:00"
"1335","GL","217","GLJ220202-BE-LUD","LGULD","2022-01-28T00:00:00+07:00"
"1336","GL","217","GLJ220701-BE-GMS#","GGMLS#","2022-07-14T00:00:00+07:00"
"1337","GL","217","GLJ220802-BE-SUS15","SGULS15","2022-08-15T00:00:00+07:00"
"1338","GL","217","GLJ230102-BE-TOL2","TGOLL2C","2022-12-28T00:00:00+07:00"
"1339","GL","217","GLJ230613-REA-CRK","CGRLK","2023-06-01T00:00:00+07:00"
"1340","GL","217","GLJ231101-BE-SUS4","SGULS4","2023-11-13T00:00:00+07:00"
"1341","GL","217","GLJ210601-BE-GFOR","GGFLOR","2021-06-14T00:00:00+07:00"
"1342","GL","217","GLJ211101-BE-AOF","AGOLF","2021-10-22T00:00:00+07:00"
"1343","GL","217","GLJ220701-BE-PLF2","PGLLF2","2022-06-27T00:00:00+07:00"
"1344","GL","217","GLJ221201-REA-BYD","BGYLD","2022-11-25T00:00:00+07:00"
"1345","GL","217","GLJ220601H-BE-SER2#","SGELR2#","2022-06-16T00:00:00+07:00"
"1346","GL","217","GLJ210901-BE-BKS","BGKLS","2021-09-01T00:00:00+07:00"
"1347","GL","217","GLJ210601-BE-GFOR","PGELS","2021-07-01T12:32:49+07:00"
"1348","GL","217","GLJ211001-BE-GOM","GGOLM","2021-09-23T00:00:00+07:00"
"1349","GL","217","GLJ220301R-BE-PEA","PGELAR","2022-03-05T00:00:00+07:00"
"1350","GL","217","GLJ220502-BE-PLT","PGLLT","2022-04-28T00:00:00+07:00"
"1351","GL","217","GLJ220601-BE-ADN","AGDLN","2022-05-26T00:00:00+07:00"
"1352","GL","217","GLJ221101-BE-PEP2","PGELP2","2022-10-26T00:00:00+07:00"
"1353","GL","217","GLJ231014-REA-LIB2#","LGILB2#","2023-10-01T00:00:00+07:00"
"1354","GL","217","GLJ211001-BE-FOI","FGOLI","2021-10-15T00:00:00+07:00"
"1355","GL","217","GLJ211101-BE-SUS12","SGULS12","2021-11-15T00:00:00+07:00"
"1356","GL","217","GLJ220101-BE-MBA2","MGBLA2","2021-12-24T00:00:00+07:00"
"1357","GL","217","GLJ220201-BE-SUS13","SGULS13","2022-02-14T00:00:00+07:00"
"1358","GL","217","GLJ220402-BE-HCT","HGCLT","2022-03-31T00:00:00+07:00"
"1359","GL","217","GLJ221201H-BE-NAN2#","NGALN2#","2022-11-25T00:00:00+07:00"
"1360","GL","217","GLJ230501-BE-GIL","GGILL","2023-04-28T00:00:00+07:00"
"1361","GL","245","GLJ210502-BE-SUS10","SGULS10","2021-05-07T00:00:00+07:00"
"1362","GL","245","GLJ210601-BE-GFOR","GGFLOR","2021-06-14T00:00:00+07:00"
"1363","GL","245","GLJ230320-OSL-MRC3#","CGRLI2#","2023-03-29T13:48:11+07:00"
"1364","GL","245","GLJ230320-OSL-MRC3#","MGRLC3#","2023-03-01T00:00:00+07:00"
"1365","GL","245","GLJ230802D-BE-ALU","AGLLUR","2023-07-26T00:00:00+07:00"
"1366","GL","245","GLJ230901R-BE-AMA","AGMLAR","2023-08-28T00:00:00+07:00"
"1367","GL","245","GLJ231101-BE-IRI","IGRLI","2023-10-26T00:00:00+07:00"
"1368","GL","245","GLJ231102-BE-SUS20","SGULS20","2023-11-13T00:00:00+07:00"
"1369","GL","245","GLJ240301H-BE-LTO3#","LGTLO3#","2024-03-13T00:00:00+07:00"
"1370","GL","245","GLJ211201-BE-ECL#","EGCLL#","2021-12-15T00:00:00+07:00"
"1371","GL","245","GLJ220101-BE-3MC","3GMLC","2022-01-14T00:00:00+07:00"
"1372","GL","245","GLJ220301-BE-PEA","PGELA","2022-02-28T00:00:00+07:00"
"1373","GL","245","GLJ220402-BE-HCT","HGCLT","2022-03-31T00:00:00+07:00"
"1374","GL","245","GLJ230802-BE-SUS19","SGULS19","2023-08-14T00:00:00+07:00"
"1375","GL","245","GLJ231001R-BE-TV2C","TGVL2RC","2023-10-02T00:00:00+07:00"
"1376","GL","245","GLJ240502-BE-SUS22","SGULS22","2024-05-13T00:00:00+07:00"
"1377","GL","245","GLJ210901-BE-ECL#","EGCLL#","2021-09-15T00:00:00+07:00"
"1378","GL","245","GLJ220601-BE-ADN","AGDLN","2022-05-26T00:00:00+07:00"
"1379","GL","245","GLJ220803-BE-PCD","PGCLD","2022-07-26T00:00:00+07:00"
"1380","GL","245","GLJ220809-REA-39L","3G9LL","2022-07-28T00:00:00+07:00"
"1381","GL","245","GLJ230102-BE-TOL2","TGOLL2C","2022-12-28T00:00:00+07:00"
"1382","GL","245","GLJ230502-BE-BFO","BGFLO","2023-04-28T00:00:00+07:00"
"1383","GL","245","GLJ230701-BE-ITR2#","IGTLR2#","2023-07-19T00:00:00+07:00"
"1384","GL","245","GLJ230702-BE-ISS","HGVLS3#","2023-07-25T17:01:59+07:00"
"1385","GL","245","GLJ230702R-BE-ISS","IGSLSRC","2023-06-29T00:00:00+07:00"
"1386","GL","245","GLJ240401-BE-KEY2@","KGELY2@","2024-04-12T00:00:00+07:00"
"1387","GL","245","GLJ220301R-BE-PEA","PGELAR","2022-03-05T00:00:00+07:00"
"1388","GL","245","GLJ230320B-OSL-MRC3#","CGOLA","2023-05-22T09:42:03+07:00"
"1389","GL","245","GLJ230601-BE-LIB2#","LGILB2#","2023-06-12T00:00:00+07:00"
"1390","GL","245","GLJ210601-BE-THT","TGHLT","2021-05-27T00:00:00+07:00"
"1391","GL","245","GLJ220401H-BE-PWD2#","PGWLD2#","2022-04-14T00:00:00+07:00"
"1392","GL","245","GLJ230320B-OSL-MRC3#","HGBL2","2023-04-10T13:44:01+07:00"
"1393","GL","245","GLJ231201-BE-PGE2#","PGGLE2#","2023-12-15T00:00:00+07:00"
"1394","GL","245","GLJ240101-BE-CTMC","CGTLMAC","2024-01-01T00:00:00+07:00"
"1395","GL","245","GLJ240202-BE-SUS21","SGULS21","2024-02-12T00:00:00+07:00"
"1396","GL","245","GLJ240401-BE-NU93C#","NGUL93C#","2024-03-25T00:00:00+07:00"
"1397","GL","245","GLJ220701-BE-GMS#","GGMLS#","2022-07-14T00:00:00+07:00"
"1398","GL","245","GLJ230240-OSL-IMT","IGMLTA","2023-02-20T00:00:00+07:00"
